id_categoria,id_catalogo,id_publicacion,id_comentario,marca,rate,valorization,title,content
15b7a4dd,d890821e,90a263b4,34fe166b,A,1,2,Muy malo,La luz es muy buena pero la enciendo pasan 20 mnts y la batería se descarga por completo no lo recomiendo.
15b7a4dd,d890821e,90a263b4,72b95f8a,A,1,1,Muy malo,Calidad de materiales muy malos…….
15b7a4dd,d890821e,90a263b4,237db6f0,A,1,0,Muy malo,Malo no dura la carga de las baterías 10 minutos máximo es su duración.
15b7a4dd,d890821e,75bb9ef0,cf04000a,A,5,0,Excelente,"Muy bueno, la verdad."
15b7a4dd,d890821e,75bb9ef0,cfde7fd6,A,5,0,Excelente,Muy buena linterna de muy buena calidad.
15b7a4dd,d890821e,75bb9ef0,d9c67228,A,1,2,Muy malo,No le dura la pila.
31035108,f12c5210,e940f0b0,2e5b5751,A,5,0,Excelente,Excelente.
31035108,f12c5210,e940f0b0,a44780c0,A,5,0,Excelente,Lo único que no me gusta es que hace un sonido molesto para los oídos.
31035108,f12c5210,e940f0b0,ca0e12aa,A,5,0,Excelente,"Si iluminación es excelente, la luz es color amarillo pero muy sutil, me encantó."
31035108,f12c5210,e940f0b0,1119709c,A,5,0,Excelente,La marca es garantía la verdad bien siempre.
580625f9,fb077461,a475bcce,1ab35feb,A,5,0,Excelente,Buen producto relación precio.
580625f9,cd730817,f9d23a5c,c12700d8,A,5,1,Excelente,"Buena, justo lo que se ofrece!."
580625f9,cd730817,f9d23a5c,c94b339c,A,5,0,Excelente,"Es un buen producto, las lámparas tienen buena iluminación y vienen con todo lo necesario para instalarlas; son de buen material. 100% recomendado."
580625f9,cd730817,f9d23a5c,63876565,A,5,0,Excelente,Buen proyecto espero dure más porque la anterior se fundió muy rápido.
580625f9,cd730817,f9d23a5c,bd80c74d,A,5,0,Excelente,"Todo bien, fácil instalación."
580625f9,cd730817,f9d23a5c,9fd19e77,A,5,0,Excelente,Contacto con el producto.
580625f9,cd730817,f9d23a5c,c19d7a71,A,1,0,Muy malo,Se daño en una semana.
580625f9,942292d8,6b7418b2,feb88adf,A,5,1,Excelente,Excelente producto. Sin duda volveré a comprarles.
580625f9,942292d8,2b9dad83,28d510bc,A,3,1,Bueno,Se descarapelo la pintura un poco.
580625f9,942292d8,a37d1506,ab64e12d,A,5,1,Excelente,Excelente producto.
580625f9,942292d8,a37d1506,e968de78,A,5,1,Excelente,Supera en calidad a muchos otras lámparas parecidas. Vale la pena pagar un poco más.
580625f9,942292d8,a37d1506,fe828511,A,5,1,Excelente,"Excelente, es mi segunda compra."
26a23efe,1caa34d1,d18870b1,8b496a8f,A,4,0,Muy bueno,"Es buen producto, pero la batería no tiene buena duración y no encuentro una refacción de la misma marca. Por lo demás es excelente, su cámara es nítida, el sonido del timbre es aceptable y la seguridad me parece adecuada para puerta interior."
89163786,21338391,dd8362f5,6809c0e0,B,5,2,Excelente,"El producto es bueno,."
89163786,21338391,dd8362f5,7fe2d953,B,5,0,Excelente,Cumple con lo prometido pero en cancun no rmsw da abasto.
89163786,21338391,dd8362f5,cfe09323,B,5,0,Excelente,"Excelente, refresca bien un cuarto pequeño."
89163786,21338391,dd8362f5,123a5e7b,B,1,0,Muy malo,"Mi habitación es pequeña y apesar de eso está más caliente adentro que afuera 😞, solo esperaba que fuera unos 3 grados menos que la temperatura externa pero cumple. Solo es bonito y como ventilador cumple pero es ruidoso."
89163786,21338391,dd8362f5,faded197,B,1,0,Muy malo,Pésimo la verdad no les recomiendo comprarlo.
89163786,21338391,dd8362f5,290b3a78,B,1,0,Muy malo,No enfría ni un poquito.
89163786,21338391,701afb30,d926d2d3,B,5,0,Excelente,Me encantó. La verdad si refresca mi cuarto.
89163786,21338391,701afb30,1aa5c54b,B,5,0,Excelente,Muy buen producto… bastante eficiente 😉👍.
89163786,21338391,701afb30,30438961,B,2,5,Malo,"Es muy bonito pero la verdad creo que es caro para lo que hace, el aire no está realmente frío solo es más fresco y necesita estar a una distancia de 1. 5 metros al menos para poder sentir que refresca, no cumple con lo que promete, la caja y los manuales dicen que refresca hasta un área de 11 m2 pero no es así, y si hace demasiado calor el ambiente se vuelve bochornoso aún con las puertas y ventanas abiertas."
59c4d961,2d3eb24d,e8fc5883,6069d11d,C,5,2,Excelente,Lo puse en un baño de infonavit y tiene fuerza de más jajaja. Tuve que hacer un ajuste en puerta para que no se forzara. Muy buen producto. Lo recomendaría para una cocina o un baño muy amplio grande.
59c4d961,2d3eb24d,e8fc5883,22a8a08e,C,5,0,Excelente,
59c4d961,2d3eb24d,e8fc5883,e12a3b20,C,5,0,Excelente,Funciona muy bien.
59c4d961,2d3eb24d,e8fc5883,1f5bec80,C,5,0,Excelente,Muy bueno.
59c4d961,2d3eb24d,e8fc5883,9e5799d7,C,5,0,Excelente,Muy potente.
59c4d961,2d3eb24d,e8fc5883,834041de,C,5,0,Excelente,"Más silencioso que el volteck, muy potente. Se ve de muy buen material y fuerte. Buen producto. Gracias!."
59c4d961,2d3eb24d,e8fc5883,1bf597c0,C,5,0,Excelente,Excelente producto.
59c4d961,2d3eb24d,e8fc5883,c07375fb,C,5,0,Excelente,Excelente calidad.
e45af82f,448663f8,d225c169,191db2a2,A,5,0,Excelente,Buen producto bien hecho.
e45af82f,448663f8,d225c169,9fa4f2e5,A,5,0,Excelente,"Es una base de luminaria con buena calidad, dificil colocarla cuando no es en plafón pero en general es muy buen producto."
a58383c1,6dfbc2d4,64953890,96047571,B,5,0,Excelente,"Llevo realmente muy poco con el, pero creo que es muy buen producto. Siempre tengo agua fría, caliente y al tiempo cuando la necesito."
f1251b2f,47b6e65c,1ffee0d3,29e81769,D,5,0,Excelente,Muy buena compra. El producto luce muy bien en mi estancia.
863e81da,d1f830f1,98e9bb25,b416394a,A,5,0,Excelente,"Funciona muy bien , aún no he probado todo su potencial pero hasta el momento todo bien."
3280c85e,99c2310a,940f0b54,98054a99,A,4,0,Muy bueno,Se requiere instalación de electricista.
3280c85e,99c2310a,f3c193e8,a87a9dcf,A,5,0,Excelente,"Muy buena calidad. Lo esperado de la marca. Sin embargo, me hubiera gustado que en vez de cables sueltos tuviera un calble de uso rudo que pudiera conectarse directo a conector impermeable. Por lo demás esta bien. Muy bonitas, parecen resistentes."
580625f9,b728f6a4,36601b58,285f97c5,A,5,0,Excelente,Me gustó y el color es exactamente el que quería.
f1251b2f,72bf0e6d,7d673980,20de4d54,D,5,0,Excelente,"Excelente relación precio-calidad, fácil de instalar y fácil de programar con alexa.
Avienta buen aire para una recamara, sin embargo si quieres más aire recomiendo comprar uno de 3 aspas que son más potentes.
En areas más grandes como sala/comedor utilice 3 ventiladores.
La versatilidad de las aspas bicolor es un plus para combinar con tu casa."
f1251b2f,72bf0e6d,7d673980,0b7d06d9,D,1,0,Muy malo,"No tira nada de aire, es muy difícil su conexión con el control remoto no lo recomiendo."
580625f9,55b71cd8,ffaf90d1,f19c5cdd,A,5,0,Excelente,Muy buen producto.
580625f9,55b71cd8,ffaf90d1,d0168f02,A,3,0,Bueno,"Producto da el aspecto de ser rígido pero viene muy endeble los materiales y el vástago que lo detiene a la caja de la luz a ver cuánto tiempo dura , por el precio creo que hay mejores opciones , en iluminación si ilumina demasiado bien."
31035108,5dda75f4,aad5611a,186707ee,A,5,0,Excelente,La lampara funciona tal y como se publica.
31035108,5dda75f4,aad5611a,e23eeaaf,A,4,0,Muy bueno,"Buen precio, facil de instalar. La luz no es tan potente como imaginaba pero si lo suficiente."
31035108,5dda75f4,aad5611a,29e2327b,A,5,0,Excelente,Bueno.
31035108,5dda75f4,aad5611a,9051b9e1,A,5,0,Excelente,O perfecto.
31035108,5dda75f4,7ace4ab9,14d972d5,A,5,0,Excelente,Muy bueno.
f4df8d6e,a0999ebc,bd1d54b9,872f232c,A,5,0,Excelente,"Muy contento,muy buena calidad y muy fácil de instalar,muy elegantes."
f4df8d6e,a0999ebc,bd1d54b9,217cad07,A,5,0,Excelente,"Excelente producto, fácil de instalar solo debes asegurarte que al ponerlo quede parejo es decir no forzarlo con los tornillos para que jale al cien. Muy recomendado."
f4df8d6e,a0999ebc,bd1d54b9,c7d4fa65,A,1,0,Muy malo,"No he podido instalarlo ya que no me aparece la aplicación en el app store, me dice que esa aplicación no hay en mi país, así que no puedo dar mi opinión todavía. Saludos."
31035108,7dbb90f9,a9474a60,29e68171,A,5,0,Excelente,Hasta ahorita todo muy bien y buena luz.
580625f9,9c88651e,590b3427,57c1a3cc,A,5,-1,Excelente,
31035108,5372d2bc,2dadc78e,00054796,A,5,0,Excelente,Excelente foco fácil d instalar.
31035108,5372d2bc,2dadc78e,443a3717,A,5,0,Excelente,Es un foco de emergencia esperando que este funcione cuando se valla luz.
31035108,5372d2bc,7fc61676,1e9bdeb7,A,5,0,Excelente,Muy útil y eficiente en los apagones! 10 de 10.
31035108,5372d2bc,7fc61676,85f038fd,A,5,0,Excelente,"Execelente producto, adquiri 3 focos y después de unos 20 días de uso, hubo un apagón en mi casa y los focos se encendíeron por si solos, voy a comprar mas."
31035108,5372d2bc,7fc61676,aa3e5aff,A,1,0,Muy malo,El foco no funciona como dicen.
31035108,5372d2bc,6e075360,40975db0,A,4,0,Muy bueno,Muy bien.
59c4d961,abc2d323,11029ce9,9c260511,C,5,0,Excelente,Muy bueno pero le falta un poco de más potencia de hay todo bien está trabajando bien.
59c4d961,abc2d323,11029ce9,a9b58a7e,C,5,0,Excelente,Es muy eficiente para el baño saca el vapor muy bien.
f4df8d6e,5aa1f05a,de00b570,68e21fa5,A,3,0,Bueno,"Muy mala información.
Se requiere especialistas para la instalación."
3bf73c5a,31312017,79112dbd,7d96e22b,B,5,0,Excelente,Cumple con su objetivo.
3bf73c5a,31312017,79112dbd,f2b9f064,B,4,0,Muy bueno,"Buenos lentes para el trabajo,."
3bf73c5a,31312017,79112dbd,d68cb185,B,5,0,Excelente,Me gusta la opcion de ponerle banda en lugar de las patitas tradicionales.
3bf73c5a,31312017,79112dbd,694f813b,B,1,1,Muy malo,Mal diseñado y se rayó con facilidad.
3bf73c5a,31312017,9f670302,1bd1259b,B,1,4,Muy malo,"De mala calidad,muy mala calidad."
3bf73c5a,31312017,9f670302,eb79b9ef,B,1,3,Muy malo,Malo según son industriales y el material es una basura.
3bf73c5a,31312017,9f670302,8ef4f0cf,B,2,3,Malo,El primer día de uso se soltaba un patita.
3bf73c5a,31312017,9f670302,bf7a11a6,B,5,2,Excelente,"Buen producto para protección, solo que si se rayaron muy leve al momento de trabajar con el esmeril, pero todo lo demas me parece bien."
3bf73c5a,31312017,9f670302,828b7d73,B,5,0,Excelente,Muy rápido gracias.
3bf73c5a,31312017,9f670302,39db48b2,B,5,0,Excelente,Exelente.
3bf73c5a,31312017,9f670302,f08eac58,B,5,0,Excelente,Ergonómicos y muy buenos solo que con los gogles el calor suda uno mucho en el área de ojos y nariz.
3bf73c5a,31312017,ba3ff957,9bf1b623,B,4,0,Muy bueno,"Están comodos, cubren bien contra el sol, el material se siente muy chafa la verdad y la forma se hacer el cambio correa es más facil que lo rompas."
3bf73c5a,31312017,ba3ff957,9f4cdbad,B,3,0,Bueno,"Material muy corriente, caros para la calidad que manejan!."
3bf73c5a,31312017,ba3ff957,b6a0d017,B,3,0,Bueno,Se ven chafisimos.
31035108,2be6dadd,27a9695d,460dff4f,A,5,0,Excelente,"Muy bonito, he comprado como 4 y siempre valen la pena."
59c4d961,a1f04f5d,33ade4ee,d964904f,C,5,0,Excelente,Excelente material gracias.
59c4d961,a1f04f5d,33ade4ee,9201e926,C,5,0,Excelente,"Buen producto, es lo que yo esperaba."
10d55273,56cfcf0e,18196cba,8522434a,B,5,0,Excelente,Buen producto y economico.
10d55273,56cfcf0e,18196cba,57dbac4f,B,3,1,Bueno,"El transformador no es marca honeywell, es una marca que se separo de esta ultima. El transformador zumba al conectarlo, cosa que no hacía otro que compre de otra marca, al intentar instalarlo traté de retirar el tornillo de una temrinal para colocar una zapata de circular pero el tornillo se barrió y ya no pude ni sacarlo ni apretarlo, filamente tratando de apretar el tornillo algo se rompió internamente. Ya no solicite reembolso por que acepto que fue una combinación de mala instalación y mala calidad del producto."
10d55273,56cfcf0e,dbd8c882,2e7d557d,B,5,0,Excelente,Facil de instalar.
10d55273,56cfcf0e,dbd8c882,c5539ecc,B,4,-1,Muy bueno,"Era lo que esperaba, buen producto, me solucionó el problema que tenía."
89163786,6831a1a9,71b723e7,e31f4f00,B,5,0,Excelente,Excelente para el calor y si refresca y enfría la habitación de 5x4 mts.
89163786,6831a1a9,3ba0db9a,edbd11cf,B,5,1,Excelente,"Aún no se que tanto aumentará la cuenta en consumo eléctrico. Si hace un poco de ruido pero deja dormir, enfría bien a pesar de no ser un ac. Funcional."
89163786,6831a1a9,3ba0db9a,c6cf6008,B,5,0,Excelente,"Solo hay que estar conscientes que utiliza mucha agua, en mi estado tiene mucho sarro, así que utilizo agua de garrafón."
89163786,6831a1a9,3ba0db9a,30e72817,B,5,0,Excelente,"Hasta ahora todo bien, no es a/c pero si es mas fresco que un ventilador normal."
89163786,6831a1a9,8d1ecb89,fd90f76c,B,5,0,Excelente,"Un poco ruidoso, pero eso es tema personal, buen equipo."
89163786,6831a1a9,8d1ecb89,a49d3308,B,5,0,Excelente,"Regular, no es tan bueno como te lo prometen."
89163786,6831a1a9,fe97c6a0,faeb4657,B,5,6,Excelente,"Es bueno, saca aire frío, le puse agua fría y sustitutos de hielo, solo me parece un poco estorboso para la pequeña salida de aire. No enfría la habitación porque no es un aire acondicionado pero mientras lo pongas hacia ti, recibirás aire frío."
89163786,6831a1a9,096bc435,7e36574b,B,5,1,Excelente,El depósito para los hielos no es tan grande sin embargo es suficiente para enfriar muy bien la habitación. De hecho hay que utilizar algo con que taparse por qué si llega hasta a dar un poco de frío 🥶 excelente producto.
89163786,6831a1a9,096bc435,715be17c,B,5,0,Excelente,En modo enfriador el agua dura un buen tiempo. El enfriamiento es excelente.
580625f9,ad2fb52a,a4ca760b,7bf9b189,A,5,1,Excelente,"Buen producto y fácil de instalar, gracias."
580625f9,ad2fb52a,a4ca760b,77590b1e,A,5,0,Excelente,"Buen producto, y si me gusto."
580625f9,ad2fb52a,8de8e61e,38c1063c,A,5,0,Excelente,Muy buena iluminación.
580625f9,ad2fb52a,8de8e61e,5fca386c,A,5,0,Excelente,Muy buen producto calidad precio.
580625f9,ad2fb52a,8de8e61e,e4161cb3,A,5,0,Excelente,Muy practico la instalacion.
e45af82f,57a4f10f,eecd1279,4f9118c9,A,5,3,Excelente,"Excelente producto, he comprado chinas anteriormente, pero ésta marca se las lleva de calle en todo, sobre todo en materiales,sin contar con la iluminación que también es superior, te hace lucir bien y alumbra suficiente, ahora cada que busco lámparas primero lo hago con ésta marca."
e45af82f,57a4f10f,eecd1279,207597f9,A,5,1,Excelente,"Muy buena luz, excelente compra."
e45af82f,57a4f10f,eecd1279,90fec9f8,A,5,1,Excelente,"Bueno e innovador no es muy común encontrar lámparas arbotantes solares.
El precio es bueno."
e45af82f,57a4f10f,eecd1279,dc93a931,A,5,1,Excelente,Excelente.
e45af82f,57a4f10f,eecd1279,2ae3993e,A,5,1,Excelente,Excelente.
e45af82f,57a4f10f,eecd1279,ceb21734,A,5,1,Excelente,Por mucho. Lo mejor en iluminacion con todo lo que hay en el mercado.
e45af82f,57a4f10f,eecd1279,b0c70629,A,5,1,Excelente,"Excelente iluminación en color blanco, el material es plástico negro, parece duradero."
580625f9,00e77945,26acd901,87589933,A,5,1,Excelente,Muy buen producto.
580625f9,00e77945,a92fffe2,a970771d,A,5,0,Excelente,Calidad precio.
580625f9,21ea86c2,c0780d1b,36d0b10e,A,5,1,Excelente,"Muy bonitas justo lo.
Que pedi."
580625f9,21ea86c2,c0780d1b,8d000953,A,5,0,Excelente,El producto es de buena calidad se mira muy elegante sin duda lo volvería a comprar.
580625f9,21ea86c2,c0780d1b,d99829ed,A,5,-1,Excelente,"Muy bonitas y elegantes.
Las recomiendo."
59c4d961,9c0497d5,bca2711a,48a49d9c,C,5,0,Excelente,Buen producto.
3cbb1e1e,b73c817e,d3909259,faca2be1,A,5,1,Excelente,"Creo que es un buen producto, además de que cubre nuestras necesidades."
3cbb1e1e,b73c817e,d3909259,e985ba1b,A,4,0,Muy bueno,Sirven muy bien lo recomiendo.
3cbb1e1e,b73c817e,d3909259,fe7aa7eb,A,5,0,Excelente,Gracias.
3cbb1e1e,b73c817e,d3909259,8146afd2,A,1,1,Muy malo,No retenía la carga dos días y no se cargaban.
3cbb1e1e,b73c817e,d3909259,ae62b049,A,3,1,Bueno,Me hubieras gustado un poco mas de potencia y durabilidad en la batería pero funciona bastante bien.
3cbb1e1e,b73c817e,85ddce46,d1978632,A,4,1,Muy bueno,"Buen producto, el único inconveniente que tuve es que no puedo tenerla conectada de manera fija (para cuando falle la energía eléctrica se encienda automáticamente), puesto que el cable del conector es corto. Fuera de ello todo muy bien."
3cbb1e1e,b73c817e,85ddce46,06dfe310,A,5,0,Excelente,Muy bien producto 👌🏼 10/10.
3cbb1e1e,b73c817e,85ddce46,d23a9ea1,A,4,0,Muy bueno,"Buen producto, buena iluminación. Me falta probar la duración exacta de la batería. Su cable muy corto a mi parecer."
3cbb1e1e,b73c817e,85ddce46,5b665a70,A,5,0,Excelente,Excelente producto.
580625f9,755e239d,93382867,36395d63,C,5,0,Excelente,Excelente producto.
31035108,eb66a5a6,4fa1f958,0f2730bb,A,5,0,Excelente,"Es buen tamaño, más claro que la foto, liviano y no se calienta al estar encendido."
e45af82f,b1bf5958,3cdd3960,0a39320b,A,5,0,Excelente,Bueno.
e45af82f,b1bf5958,3cdd3960,ee5f67bd,A,5,0,Excelente,Muy bonita me gustó mucho.
e45af82f,b1bf5958,3cdd3960,155650ef,A,1,0,Muy malo,"En sus características decía que incluye el foco, pero es mentira (no lo incluye)."
39d8e6e8,b2beed68,846a0afa,d6b2cdc3,A,4,2,Muy bueno,Muy mal trabajo en la base donde se atornillan las lámparas con el peso de la lámpara se salen los tornillos.
39d8e6e8,b2beed68,846a0afa,71db0ec9,A,3,2,Bueno,"Bonita. Pero la unión de las dos partes que la componen no queda muy fija, y no sé porqué, pero a las 2 semanas se le cayeron dos tornillos y una de las lámparas quedó colgando solo del cable, los demás tornillos también están como flojos.
Se instaló adecuadamente pero los tornillos tienden a aflojarse.
Pero no es mala compra."
e90904fa,4b8217f2,41df6e66,cccae311,A,5,0,Excelente,Excelente!.
31035108,fa7b63c1,3974d341,858ec7b7,A,5,0,Excelente,Buen producto.
31035108,fa7b63c1,3974d341,7a84eea2,A,5,0,Excelente,Bien.
31035108,fa7b63c1,191741de,db86ac21,A,5,0,Excelente,Muy buena luz.
580625f9,00583214,3b22bdba,4dbc0bea,A,5,0,Excelente,Está perfecto el ponerse a pensar que al cambiar el foco y no desechables la base sólo cambiar los focos sirve para el medio ambiente el nodesrchar todo gracias compraré los focos sólamente genial 👍🏼.
580625f9,00583214,3b22bdba,bcc67528,A,5,0,Excelente,Hermosos. Quede muy satisfecho. Barato de muy buena calidad.
580625f9,00583214,514b43c9,05dfdfc7,A,4,0,Muy bueno,"Excelente producto, relación precio calidad."
580625f9,00583214,41066b51,ed2194df,A,5,0,Excelente,Quedó perfecto de fácil instalación y muy buen material.
580625f9,00583214,41066b51,5e800a1d,A,4,0,Muy bueno,Buen producto.
580625f9,00583214,41066b51,e57a2e64,A,3,0,Bueno,No cuenta con focos :(.
e45af82f,b5371d41,793791ed,9328b75a,A,5,0,Excelente,Perfecto.
e45af82f,b5371d41,cc127c22,ed742a20,A,4,2,Muy bueno,"La instalación requiere hacer hoyos en la superficie, así que no es de sobreponer en un registro ya instalado en el muro, o al menos, es más complicado.
Los materiales son buenos: la base es de metal y la pantalla de media luna es de cristal aunque solo va montada en la base por gravedad y sujetada por un par de solapas; los cables vienen correctamente indicados y las instrucciones son claras. Sin embargo, el socket es de una cerámica al parecer no muy buena pues en mi caso venía ligeramente dañado por una grieta (razón de no poner las 5 estrellas). Esto no afectó su funcionamiento y el foco embonó bien, de otra forma habría tenido que devolver toda la lámpara. El socket parece ser que se puede reemplazar por otro a gusto personal.
Finalmente, recomiendo que antes de realizar el montaje, se retire el socket de la base (se destornilla fácilmente) para así dejarlo suelto. De otra forma, si se instala con el socket en la posición de fábrica, al colocar el foco la iluminación queda parcialmente hacia la izquierda y luce muy mal 👎🏻. Si el socket queda suelto, después de hacer el montaje y poner la pantalla se puede acomodar el foco para que quede en el centro y la iluminación resulte mejor 👍🏻."
e45af82f,b5371d41,cc127c22,49b0f956,A,5,0,Excelente,Quedo excelente en mi pared lo volveria a comprar.
e45af82f,b5371d41,cc127c22,85be869a,A,4,0,Muy bueno,Buena calidad y apariencia del producto.
e45af82f,b5371d41,cc127c22,da223082,A,5,0,Excelente,Excelente calidad y precio.
e45af82f,b5371d41,cc127c22,4ce17e47,A,5,0,Excelente,Muy contento.
e45af82f,c4abedbc,1069a3f8,e4ff52fb,A,5,0,Excelente,Excelente.
580625f9,b94a1fff,4d51e834,84d3c954,C,4,1,Muy bueno,Me parece buen producto pero debería traer la luminaria para poder usarla en cuanto llega.
580625f9,b94a1fff,4d51e834,ff814434,C,5,0,Excelente,Buwno.
580625f9,b94a1fff,4d51e834,20dc5a1b,C,5,0,Excelente,Perfecto en un muro llorón al interperie y se ven de buena calidad.
f4df8d6e,f7d271af,9afb4158,b5f19735,A,5,0,Excelente,Todo bien.
f4df8d6e,f7d271af,9afb4158,dc1bfd31,A,5,0,Excelente,"Esta muy bien el producto y te llega tal cual esta en la foto, y fácil de instalar."
31035108,ebe28256,b9b27592,368d18f3,C,1,0,Muy malo,Malo.
53d55925,8ebb46de,c71928a2,24b61141,C,5,0,Excelente,Excelente producto. Cumple con su función.
53d55925,8ebb46de,c71928a2,abdd2f14,C,5,0,Excelente,Facil de instalar muy silencioso y de muy buena calidad.
53d55925,8ebb46de,c71928a2,932ab092,C,5,0,Excelente,Es importante que alguien que sepa lo instale.
53d55925,8ebb46de,c71928a2,e37e91dd,C,5,0,Excelente,"Muy buena compra, lo adquiri para un baño de 3x3 mts y es demasiada potencia en el buen sentido.
Super recomendado!!!.
Punto a mejorar, falta agregar las abrazaderas para instalarlo mas facil."
580625f9,9612a0ec,a5e0b552,210cef80,A,5,0,Excelente,Todo muy bien.
580625f9,a2a85b17,b72e3746,346dca0e,A,4,0,Muy bueno,"Buen producto y precio, queda muy bonito."
580625f9,29b466ea,e4e1c8fa,bdc35dfa,A,5,0,Excelente,"Muy buena calidad, muy recomendables."
580625f9,29b466ea,e4e1c8fa,c62a3191,A,1,1,Muy malo,Se quemo a los 2 meses.
e45af82f,aa3403a9,d286b80d,2fcad66c,A,5,0,Excelente,Excelente iluminación y calidad en el producto se los recomiendo.
580625f9,aa3403a9,abeda9fb,7b9193a4,A,5,0,Excelente,Todo muy bien gracias.
580625f9,aa3403a9,abeda9fb,1b7a3b5e,A,5,0,Excelente,Excelente calidad de lámparas.
53d55925,ea780241,3fff28bb,b7cb86c0,C,5,0,Excelente,Excelente producto.
53d55925,ea780241,3fff28bb,746b1a67,C,5,0,Excelente,"Estrae muy bien, no se me hizo caro, excelentes acabados."
53d55925,ea780241,3fff28bb,21585219,C,5,0,Excelente,"Cumple su función, algo de ruido tolerable. La fuerza del extractor a veces resulta superada por el viento y cierra parcialmente las ventilas. Fácil instalación, tamaño adecuado para ventana corrediza horizontal."
53d55925,ea780241,3fff28bb,ef02d224,C,5,0,Excelente,Muy buena potencia para extraer calor.
53d55925,ea780241,3fff28bb,767e4174,C,4,0,Muy bueno,A funcionado bien de acuerdo a precio beneficio limpia el olor en un cuarto de 5x4mts en menos de 5 min.
53d55925,ea780241,3fff28bb,c29ba519,C,5,0,Excelente,"Genial, super potencia."
53d55925,ea780241,3fff28bb,26c90414,C,5,0,Excelente,Buen producto. Fácil instalación.
e45af82f,269ffe35,3ae53de8,169b1296,A,5,0,Excelente,Quedó perfecta en el baño.
e45af82f,269ffe35,3ae53de8,450b34e6,A,5,0,Excelente,Lo que esperaba.
e45af82f,269ffe35,8de73abc,7a7d55f5,A,5,0,Excelente,
580625f9,1a7a474f,2388a7b9,7e528a53,A,5,0,Excelente,Calidad y buen precio.
580625f9,1a7a474f,2388a7b9,5a107daa,A,5,0,Excelente,Quedo increíble!!!!.
580625f9,1a7a474f,2388a7b9,5ebd4f90,A,5,0,Excelente,Buena estética y de materiales resistentes la cadena es delgada pero adecuada al estilo.
580625f9,1a7a474f,2388a7b9,fafb45e9,A,5,0,Excelente,Excelente.
e45af82f,a94b339f,45f52706,d7e8f117,A,5,0,Excelente,Excelente.
e45af82f,a94b339f,3617bd92,f343ecc2,A,5,0,Excelente,"Justo es la lámpara que quería por el tamaño, justo entra en el bote registro."
26a23efe,182b8ce0,8e99a341,5d934e0f,A,5,0,Excelente,"Excelente, funciona muy buenos."
26a23efe,182b8ce0,ec9b5cf6,58c65713,A,5,0,Excelente,Perfecta para no estar la intemperie.
26a23efe,182b8ce0,ec9b5cf6,4217ae08,A,5,0,Excelente,"El product cumplio con mis expectativas.
Es de buenos materiales.
Tiene sello de goma, aunque no se debe usar a la interperie (sol y agua directo) sin embargo la constuccion. Es muy buena y se siente solida.
La funcionalidad es normal, basica y esta genial y creo que cumple. Con su funcion muy bien.
Un precio muy adecuado ya que la consegui en oferta. El tamaño es perfecto para mi puerta y todo genial."
26a23efe,182b8ce0,d37a3e3c,e4391692,A,5,0,Excelente,"Excelente producto, muy recomendable."
59c4d961,d405016c,6335af0f,488dc368,C,5,0,Excelente,Muy bien.
59c4d961,d405016c,6335af0f,449fbd3b,C,5,0,Excelente,Excelente.
59c4d961,d405016c,6335af0f,32c3e47a,C,5,0,Excelente,Excelente calidad y precio.
59c4d961,d405016c,6335af0f,873a748a,C,5,0,Excelente,Por el precio es lo que recibes nada de otro mundo.
59c4d961,d405016c,6335af0f,948bd90c,C,5,0,Excelente,"Fácil instalación, muy silencioso durante su funcionamiento."
59c4d961,d405016c,6335af0f,e95411cf,C,5,0,Excelente,"Super fácil de instalar, casi no hace ruido. Like it. 🤙."
59c4d961,d405016c,6335af0f,708d3ee9,C,5,0,Excelente,"Funciona bien buena estética tiene todo lo necesario para la instalación y que se vea bien estéticamente, el cable para conectar me parece que es muy delgado por el resto está bien."
59c4d961,d405016c,6335af0f,faa1f674,C,5,0,Excelente,Exelente.
59c4d961,d405016c,6335af0f,ba6630d9,C,5,0,Excelente,Esta 2-3.
59c4d961,d405016c,6335af0f,f6bd2885,C,5,0,Excelente,"Muy buen extractor, muy silencioso."
59c4d961,d405016c,6335af0f,dd73a62f,C,5,0,Excelente,"Excelente y fácil instalación, sólo consideren su espacio, ya que de ser más grande puede que no les sirva, pero el producto es excelente para las especificaciones marcadas por el fabricante."
59c4d961,d405016c,6335af0f,086fc157,C,5,0,Excelente,"Fácil instalación, funciona perfecto y me encantó que cuenta con una membrana la cual impide el paso de insectos mientras el extractor se encuentra apagado."
59c4d961,d405016c,c226df02,c152c15e,C,4,0,Muy bueno,Bueno cumple con el trabajo.
59c4d961,d405016c,c226df02,624e2530,C,5,0,Excelente,"Muy buen producto, el precio excelente, en tiendas de mi ciudad cuesta el doble."
59c4d961,d405016c,c226df02,71e00592,C,5,0,Excelente,Suficiente.
59c4d961,d405016c,c226df02,6032d266,C,5,0,Excelente,Buen desempeño para lugares pequeños.
59c4d961,d405016c,c226df02,92c2a6e9,C,5,0,Excelente,"Excelente, aunque un poco de ruido pero lo recomiendo."
59c4d961,d405016c,c226df02,fe4167d8,C,5,0,Excelente,Muy buen producto calidad y precio.
59c4d961,d405016c,c226df02,ba3b3675,C,4,0,Muy bueno,"Me parece bueno. , es muy silencioso, no es tan. Potente, pero por el precio está bien, solo es complicado la instalación por qué tienes que desarmar la tapa del motor para conectar la alimentación a las terminales muy reducidas y de dificil acceso."
